pair_idx,layer,control_text,treatment_text,original_control_resp,original_treatment_resp,patched_resp_full,patched_resp_parsed,flipped_to_control,A_to_B,B_to_A,response_changed
54,26,"Below you will find two options for getting a prize.
Option A - 20% to win $1000, 80% to win $0.
Option B - 21% to win $800, 79% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 20% to win $1000, 79% to win $800, 1% to win $0.
Option B - $800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
54,27,"Below you will find two options for getting a prize.
Option A - 20% to win $1000, 80% to win $0.
Option B - 21% to win $800, 79% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 20% to win $1000, 79% to win $800, 1% to win $0.
Option B - $800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
54,28,"Below you will find two options for getting a prize.
Option A - 20% to win $1000, 80% to win $0.
Option B - 21% to win $800, 79% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 20% to win $1000, 79% to win $800, 1% to win $0.
Option B - $800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
54,29,"Below you will find two options for getting a prize.
Option A - 20% to win $1000, 80% to win $0.
Option B - 21% to win $800, 79% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 20% to win $1000, 79% to win $800, 1% to win $0.
Option B - $800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
54,30,"Below you will find two options for getting a prize.
Option A - 20% to win $1000, 80% to win $0.
Option B - 21% to win $800, 79% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 20% to win $1000, 79% to win $800, 1% to win $0.
Option B - $800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
54,31,"Below you will find two options for getting a prize.
Option A - 20% to win $1000, 80% to win $0.
Option B - 21% to win $800, 79% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 20% to win $1000, 79% to win $800, 1% to win $0.
Option B - $800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
56,0,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,1,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,2,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,3,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,4,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,5,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,6,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,7,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,8,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,9,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,10,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,11,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
56,12,"Below you will find two options for getting a prize.
Option A - 26% to win $850, 74% to win $0.
Option B - $1000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $850 for sure.
Option B - $1000 with a 25% chance, $850 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
